allocamt,n_units,li_units,n_0br,n_1br,n_2br,n_3br,n_4br,inc_ceil,low_ceil,ceilunit,yr_pis,yr_alloc,non_prof,basis,bond,mff_ra,fmha_514,fmha_515,fmha_538,home,home_amt,tcap_amt,cdbg,cdbg_amt,fha,hopevi,hpvi_amt,tcep,tcep_amt,rentassist,trgt_pop,trgt_fam,trgt_eld,trgt_dis,trgt_hml,trgt_other,type,credit,n_unitsr,li_unitr,metro,dda,qct,0br,1br,2br,3br,4br,cluster,latitude,longitude
88647.0,24.0,23.0,0.0,0.0,0.0,24.0,0.0,1.0,2.0,0.0,2015,2012.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,24.0,23.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,,34.5107917785645,-90.1983413696289
167072.0,24.0,24.0,0.0,0.0,24.0,0.0,0.0,2.0,1.0,4.0,2015,2013.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,24.0,24.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,34.1992378234863,-88.662727355957
175795.0,60.0,60.0,0.0,4.0,16.0,40.0,0.0,2.0,1.0,12.0,2015,2014.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,60.0,60.0,1.0,2.0,2.0,0.0,0.07,0.27,0.67,0.0,,31.5277404785156,-91.4101486206055
640150.0,48.0,48.0,0.0,8.0,26.0,14.0,0.0,2.0,1.0,8.0,2015,2014.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,48.0,48.0,1.0,0.0,2.0,0.0,0.17,0.54,0.29,0.0,1.0,32.3326377868652,-90.1797943115234
480450.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2015,2012.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,32.0,32.0,1.0,0.0,2.0,,,,,,0.0,34.9109992980957,-89.5607986450195
250000.0,24.0,24.0,0.0,20.0,4.0,0.0,0.0,2.0,1.0,4.0,2015,2013.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,24.0,24.0,1.0,2.0,2.0,0.0,0.83,0.17,0.0,0.0,,32.3592948913574,-89.6548690795898
750000.0,106.0,105.0,0.0,34.0,32.0,0.0,8.0,2.0,1.0,16.0,2015,2013.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,106.0,105.0,1.0,0.0,1.0,0.0,0.46,0.43,0.0,0.11,2.0,32.3839073181152,-88.6794204711914
727631.0,62.0,61.0,0.0,26.0,20.0,0.0,8.0,2.0,1.0,13.0,2015,2012.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,62.0,61.0,1.0,2.0,1.0,0.0,0.48,0.37,0.0,0.15,,33.109130859375,-88.5540466308594
750000.0,52.0,52.0,0.0,8.0,16.0,28.0,0.0,2.0,1.0,4.0,2016,2015.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,52.0,52.0,1.0,0.0,2.0,0.0,0.15,0.31,0.54,0.0,3.0,34.2088356018066,-88.7207870483398
750000.0,48.0,48.0,0.0,8.0,16.0,8.0,16.0,2.0,1.0,4.0,2016,2015.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,48.0,48.0,1.0,0.0,2.0,0.0,0.17,0.33,0.17,0.33,3.0,34.2088356018066,-88.7207870483398
224787.0,32.0,31.0,0.0,0.0,8.0,24.0,0.0,2.0,1.0,5.0,2016,2015.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,32.0,31.0,1.0,2.0,2.0,0.0,0.0,0.25,0.75,0.0,,32.3517761230469,-88.7589492797852
588346.0,80.0,79.0,0.0,0.0,80.0,0.0,0.0,2.0,1.0,18.0,2016,2015.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,80.0,79.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,34.9291305541992,-88.4930953979492
1.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,2016,2016.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.3741989135742,-90.2266006469727
226290.0,32.0,31.0,0.0,0.0,8.0,24.0,0.0,2.0,1.0,4.0,2016,2015.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,32.0,31.0,1.0,0.0,1.0,0.0,0.0,0.25,0.75,0.0,3.0,31.3018131256104,-89.2939682006836
750000.0,36.0,36.0,0.0,0.0,0.0,36.0,0.0,2.0,2.0,0.0,2016,2016.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,36.0,36.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,34.1845016479492,-88.7341995239258
229328.0,21.0,21.0,0.0,3.0,6.0,12.0,0.0,2.0,2.0,0.0,2007,2006.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,21.0,21.0,1.0,0.0,2.0,0.0,0.14,0.29,0.57,0.0,3.0,46.4111938476563,-105.835586547852
305928.0,25.0,25.0,0.0,1.0,0.0,11.0,13.0,2.0,2.0,0.0,2007,2005.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,25.0,25.0,2.0,0.0,2.0,0.0,0.04,0.0,0.44,0.52,0.0,48.5287017822266,-113.20890045166
450000.0,20.0,20.0,0.0,5.0,9.0,4.0,2.0,2.0,2.0,0.0,2007,2006.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,20.0,20.0,1.0,0.0,1.0,0.0,0.25,0.45,0.2,0.1,0.0,45.773624420166,-108.497116088867
492555.0,33.0,33.0,0.0,0.0,24.0,9.0,0.0,2.0,2.0,0.0,2007,2006.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,33.0,33.0,1.0,0.0,1.0,0.0,0.0,0.73,0.27,0.0,0.0,46.8885650634766,-114.035385131836
451562.0,52.0,52.0,0.0,0.0,2.0,43.0,7.0,2.0,2.0,0.0,2007,2005.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,52.0,52.0,1.0,0.0,1.0,0.0,0.0,0.04,0.83,0.13,3.0,48.5284996032715,-108.775299072266
206464.0,101.0,101.0,0.0,100.0,1.0,0.0,0.0,2.0,2.0,0.0,2008,2007.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,101.0,101.0,1.0,0.0,2.0,0.0,0.99,0.01,0.0,0.0,2.0,45.7554893493652,-108.601783752441
226860.0,24.0,24.0,0.0,16.0,8.0,0.0,0.0,2.0,1.0,24.0,2008,2006.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,24.0,24.0,1.0,2.0,2.0,0.0,0.67,0.33,0.0,0.0,,48.0693817138672,-114.080772399902
578083.0,50.0,50.0,0.0,6.0,10.0,24.0,10.0,2.0,2.0,0.0,2008,2006.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,50.0,50.0,1.0,0.0,1.0,0.0,0.12,0.2,0.48,0.2,3.0,48.5287017822266,-113.20890045166
568750.0,35.0,35.0,5.0,20.0,10.0,0.0,0.0,2.0,2.0,0.0,2009,2009.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,35.0,35.0,1.0,0.0,1.0,0.14,0.57,0.29,0.0,0.0,0.0,46.8778343200684,-114.019660949707
528417.0,23.0,23.0,0.0,3.0,5.0,8.0,7.0,2.0,1.0,14.0,2009,2007.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,23.0,23.0,2.0,0.0,2.0,0.0,0.13,0.22,0.35,0.3,3.0,48.3083000183105,-105.062301635742
183000.0,61.0,60.0,0.0,61.0,0.0,0.0,0.0,2.0,2.0,0.0,2009,2008.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,61.0,60.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,48.1935043334961,-114.313766479492
81559.0,81.0,76.0,37.0,44.0,0.0,0.0,0.0,2.0,2.0,0.0,2009,2006.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,81.0,76.0,1.0,0.0,2.0,0.46,0.54,0.0,0.0,0.0,3.0,45.7846946716309,-108.50072479248
580000.0,33.0,33.0,0.0,0.0,9.0,24.0,0.0,2.0,2.0,0.0,2009,2008.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,33.0,33.0,1.0,0.0,2.0,0.0,0.0,0.27,0.73,0.0,0.0,48.1971702575684,-114.332214355469
117919.0,38.0,38.0,0.0,38.0,0.0,0.0,0.0,2.0,2.0,0.0,2009,2008.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,38.0,38.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,48.2087364196777,-114.339645385742
474071.0,37.0,37.0,0.0,14.0,18.0,5.0,0.0,2.0,2.0,0.0,2010,2008.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,37.0,37.0,1.0,0.0,2.0,0.0,0.38,0.49,0.14,0.0,0.0,46.8694267272949,-114.022132873535
1000.0,36.0,32.0,0.0,19.0,17.0,0.0,0.0,2.0,1.0,26.0,2011,2009.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,3584792.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,36.0,32.0,1.0,0.0,2.0,0.0,0.53,0.47,0.0,0.0,0.0,46.2347984313965,-112.190399169922
1431487.0,11.0,11.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,9.0,2011,2009.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,11.0,11.0,1.0,0.0,1.0,0.0,0.0,0.82,0.18,0.0,0.0,46.010669708252,-112.532096862793
484828.0,60.0,60.0,0.0,12.0,36.0,12.0,0.0,2.0,2.0,0.0,2011,2010.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,60.0,60.0,1.0,0.0,2.0,0.0,0.2,0.6,0.2,0.0,3.0,46.8394355773926,-114.015060424805
619754.0,40.0,40.0,0.0,0.0,20.0,20.0,0.0,2.0,2.0,0.0,2011,2010.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,40.0,40.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,46.7575340270996,-114.086441040039
606925.0,48.0,48.0,0.0,32.0,16.0,0.0,0.0,2.0,2.0,0.0,2011,2010.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,48.0,48.0,1.0,0.0,2.0,0.0,0.67,0.33,0.0,0.0,1.0,45.9710807800293,-112.480087280273
3393992.0,36.0,36.0,4.0,19.0,11.0,0.0,0.0,2.0,2.0,0.0,2011,2009.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,121882928.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,36.0,36.0,1.0,0.0,1.0,0.12,0.56,0.32,0.0,0.0,0.0,46.8777618408203,-114.018966674805
497000.0,24.0,24.0,0.0,0.0,12.0,12.0,0.0,2.0,2.0,0.0,2011,2009.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2452500.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,24.0,24.0,1.0,2.0,2.0,0.0,0.0,0.5,0.5,0.0,,47.1944885253906,-114.88777923584
38000.0,32.0,32.0,0.0,0.0,20.0,10.0,2.0,2.0,2.0,0.0,2011,2009.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,32.0,32.0,1.0,0.0,2.0,0.0,0.0,0.62,0.31,0.06,0.0,45.8247108459473,-108.479484558105
22130000.0,20.0,20.0,1.0,16.0,4.0,0.0,0.0,2.0,2.0,0.0,2012,2011.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,20.0,20.0,1.0,0.0,2.0,0.05,0.76,0.19,0.0,0.0,0.0,48.5318794250488,-109.680953979492
604527.0,40.0,40.0,0.0,20.0,20.0,0.0,0.0,2.0,2.0,0.0,2012,2011.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,40.0,40.0,1.0,0.0,2.0,0.0,0.5,0.5,0.0,0.0,1.0,47.4893264770508,-111.255554199219
56934.0,40.0,40.0,4.0,30.0,6.0,0.0,0.0,2.0,2.0,0.0,2012,2012.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,40.0,40.0,1.0,0.0,2.0,0.1,0.75,0.15,0.0,0.0,3.0,47.4908294677734,-111.296752929688
162570.0,60.0,60.0,0.0,0.0,24.0,36.0,0.0,2.0,2.0,0.0,2012,2012.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,60.0,60.0,1.0,0.0,2.0,0.0,0.0,0.4,0.6,0.0,3.0,45.985652923584,-112.524360656738
118913.0,8.0,8.0,0.0,2.0,2.0,4.0,0.0,2.0,2.0,0.0,2012,2011.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,8.0,8.0,1.0,2.0,2.0,0.0,0.25,0.25,0.5,0.0,,47.3386306762695,-115.014053344727
23104000.0,40.0,40.0,0.0,28.0,12.0,0.0,0.0,2.0,2.0,0.0,2013,2012.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,40.0,40.0,1.0,0.0,1.0,0.0,0.7,0.3,0.0,0.0,1.0,48.1995162963867,-114.31031036377
614401.0,24.0,24.0,0.0,0.0,0.0,17.0,7.0,2.0,1.0,17.0,2013,2011.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,24.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,0.71,0.29,0.0,48.1080322265625,-105.192665100098
200000.0,11.0,10.0,0.0,1.0,10.0,0.0,0.0,2.0,1.0,7.0,2013,2012.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,11.0,10.0,1.0,0.0,2.0,0.0,0.09,0.91,0.0,0.0,0.0,45.6931991577148,-111.084999084473
616250.0,60.0,60.0,5.0,47.0,8.0,0.0,0.0,2.0,2.0,0.0,2013,2011.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,60.0,60.0,1.0,0.0,1.0,0.08,0.78,0.13,0.0,0.0,3.0,46.8721961975098,-113.994842529297
403013.0,20.0,20.0,0.0,6.0,12.0,2.0,0.0,2.0,2.0,0.0,2013,2012.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,20.0,20.0,1.0,0.0,2.0,0.0,0.3,0.6,0.1,0.0,0.0,47.7124977111816,-104.16251373291
616250.0,33.0,33.0,0.0,27.0,6.0,0.0,0.0,2.0,2.0,0.0,2013,2011.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,33.0,33.0,1.0,0.0,2.0,0.0,0.82,0.18,0.0,0.0,0.0,46.6182098388672,-112.028381347656
200000.0,12.0,12.0,0.0,4.0,4.0,4.0,0.0,2.0,2.0,0.0,2013,2012.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,12.0,12.0,1.0,0.0,2.0,0.0,0.33,0.33,0.33,0.0,0.0,48.511100769043,-111.859497070313
15525000.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,2.0,2.0,0.0,2014,2013.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,36.0,36.0,1.0,0.0,1.0,0.0,0.67,0.33,0.0,0.0,0.0,46.88916015625,-114.03539276123
18936750.0,24.0,24.0,0.0,0.0,0.0,12.0,12.0,2.0,2.0,0.0,2014,2013.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,24.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,48.5568008422852,-113.012802124023
7511000.0,14.0,14.0,0.0,0.0,9.0,5.0,0.0,2.0,2.0,0.0,2014,2013.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,14.0,14.0,1.0,0.0,2.0,0.0,0.0,0.64,0.36,0.0,0.0,48.6380424499512,-112.325630187988
18175000.0,52.0,52.0,0.0,8.0,8.0,24.0,12.0,2.0,2.0,0.0,2014,2013.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,52.0,52.0,1.0,0.0,2.0,0.0,0.15,0.15,0.46,0.23,3.0,48.5446014404297,-109.704971313477
480000.0,56.0,56.0,26.0,30.0,0.0,0.0,0.0,2.0,2.0,0.0,2014,2012.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,56.0,56.0,1.0,0.0,2.0,0.46,0.54,0.0,0.0,0.0,3.0,47.4912796020508,-111.266082763672
2849000.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,2.0,0.0,2015,2014.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,15.0,15.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,45.6017990112305,-107.240303039551
4561470.0,0.0,0.0,0.0,0.0,19.0,13.0,0.0,2.0,2.0,0.0,2015,2014.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,32.0,32.0,1.0,0.0,2.0,0.0,0.0,0.59,0.41,0.0,0.0,48.3548011779785,-107.879196166992
647500.0,20.0,0.0,0.0,0.0,0.0,15.0,5.0,2.0,2.0,0.0,2015,2013.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,20.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.75,0.25,0.0,48.1222534179688,-105.183448791504
3952500.0,118.0,0.0,69.0,49.0,0.0,0.0,0.0,2.0,2.0,0.0,2015,2015.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,118.0,118.0,1.0,0.0,2.0,0.58,0.42,0.0,0.0,0.0,3.0,46.5911560058594,-112.035263061523
4500000.0,27.0,0.0,0.0,0.0,18.0,9.0,0.0,2.0,2.0,0.0,2015,2014.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,27.0,27.0,1.0,0.0,2.0,0.0,0.0,0.67,0.33,0.0,0.0,47.1272087097168,-104.693145751953
245183.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,2016,2016.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,16.0,16.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,47.4893264770508,-111.255554199219
6845524.0,33.0,33.0,0.0,0.0,0.0,12.0,21.0,2.0,2.0,0.0,2016,2014.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,33.0,33.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36,0.64,3.0,48.2555236816406,-109.788330078125
613976.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,2016,2015.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,16.0,16.0,1.0,0.0,2.0,0.0,0.5,0.5,0.0,0.0,3.0,45.8581275939941,-111.336601257324
