,allocamt,n_units,li_units,n_0br,n_1br,n_2br,n_3br,n_4br,inc_ceil,low_ceil,ceilunit,yr_pis,yr_alloc,non_prof,basis,bond,mff_ra,fmha_514,fmha_515,fmha_538,home,home_amt,tcap_amt,cdbg,cdbg_amt,fha,hopevi,hpvi_amt,tcep,tcep_amt,rentassist,trgt_pop,trgt_fam,trgt_eld,trgt_dis,trgt_hml,trgt_other,type,credit,n_unitsr,li_unitr,metro,dda,qct
21720,161227.0,93.0,41.0,0.0,25.0,68.0,0.0,0.0,2.0,2.0,0.0,2014,2014.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3324784.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,93.0,41.0,1.0,0.0,2.0
21721,330662.0,156.0,156.0,0.0,74.0,66.0,16.0,0.0,2.0,2.0,0.0,2014,2013.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,429033.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,156.0,156.0,1.0,0.0,2.0
21723,368252.0,120.0,120.0,0.0,24.0,72.0,24.0,0.0,2.0,1.0,13.0,2014,2014.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2242595.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,120.0,120.0,1.0,0.0,2.0
21726,1183982.0,34.0,28.0,0.0,6.0,28.0,0.0,0.0,2.0,1.0,4.0,2015,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,34.0,28.0,1.0,0.0,1.0
21727,731895.0,300.0,293.0,0.0,251.0,49.0,0.0,0.0,2.0,2.0,0.0,2015,2014.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,300.0,293.0,1.0,0.0,1.0
21728,945666.0,72.0,72.0,0.0,16.0,36.0,20.0,0.0,2.0,1.0,34.0,2015,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,72.0,72.0,2.0,2.0,2.0
21729,476170.0,118.0,117.0,30.0,87.0,1.0,0.0,0.0,2.0,2.0,0.0,2015,2015.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,118.0,117.0,1.0,0.0,2.0
21730,428392.0,108.0,107.0,27.0,80.0,1.0,0.0,0.0,2.0,2.0,0.0,2015,2014.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1854990.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,108.0,107.0,1.0,0.0,2.0
21731,450745.0,80.0,78.0,0.0,52.0,28.0,0.0,0.0,2.0,2.0,0.0,2015,2014.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,80.0,78.0,1.0,0.0,2.0
21732,437353.0,144.0,144.0,0.0,32.0,72.0,40.0,0.0,2.0,2.0,0.0,2015,2014.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1936021.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,144.0,144.0,1.0,0.0,2.0
21733,97672.0,16.0,16.0,0.0,16.0,0.0,0.0,0.0,2.0,2.0,0.0,2015,2014.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,16.0,16.0,1.0,0.0,2.0
21734,827702.0,78.0,78.0,0.0,70.0,8.0,0.0,0.0,2.0,2.0,0.0,2015,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,78.0,78.0,1.0,0.0,1.0
21735,581173.0,25.0,25.0,0.0,0.0,8.0,17.0,0.0,2.0,1.0,12.0,2015,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,25.0,25.0,1.0,0.0,1.0
21737,1185765.0,90.0,90.0,0.0,0.0,12.0,78.0,0.0,2.0,1.0,6.0,2015,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,211792.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,90.0,90.0,1.0,0.0,2.0
21738,193394.0,32.0,32.0,0.0,16.0,14.0,2.0,0.0,2.0,2.0,0.0,2015,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,32.0,32.0,1.0,0.0,2.0
21739,275688.0,32.0,28.0,0.0,15.0,17.0,0.0,0.0,2.0,1.0,16.0,2015,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,32.0,28.0,1.0,0.0,2.0
21740,1130081.0,38.0,32.0,3.0,25.0,10.0,0.0,0.0,2.0,1.0,15.0,2015,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,38.0,32.0,1.0,0.0,2.0
21741,432119.0,123.0,123.0,0.0,12.0,86.0,25.0,0.0,2.0,2.0,0.0,2015,2014.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,123.0,123.0,1.0,0.0,1.0
21742,244532.0,81.0,46.0,0.0,38.0,43.0,0.0,0.0,2.0,2.0,0.0,2015,2013.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,81.0,46.0,1.0,0.0,2.0
21743,1039775.0,112.0,112.0,0.0,46.0,50.0,12.0,4.0,2.0,1.0,51.0,2015,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,112.0,112.0,1.0,2.0,2.0
21744,290635.0,150.0,90.0,0.0,28.0,100.0,22.0,0.0,2.0,1.0,5.0,2015,2017.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2495090.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,150.0,90.0,1.0,2.0,2.0
21745,447625.0,49.0,49.0,0.0,16.0,27.0,6.0,0.0,2.0,2.0,0.0,2015,2013.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,49.0,49.0,1.0,0.0,2.0
21746,590181.0,47.0,37.0,0.0,9.0,29.0,9.0,0.0,2.0,1.0,19.0,2015,2014.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,47.0,37.0,1.0,0.0,1.0
21747,294678.0,32.0,32.0,0.0,16.0,16.0,0.0,0.0,2.0,1.0,21.0,2015,2014.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,32.0,32.0,1.0,0.0,2.0
21748,719059.0,46.0,46.0,0.0,9.0,37.0,0.0,0.0,2.0,1.0,23.0,2015,2014.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,46.0,46.0,1.0,0.0,1.0
21749,250491.0,81.0,80.0,0.0,13.0,42.0,26.0,0.0,2.0,2.0,0.0,2015,2014.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1923812.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,81.0,80.0,1.0,0.0,1.0
21750,304810.0,118.0,118.0,0.0,16.0,46.0,42.0,14.0,2.0,2.0,0.0,2015,2014.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,118.0,118.0,1.0,0.0,2.0
21751,727729.0,24.0,24.0,0.0,8.0,8.0,8.0,0.0,2.0,1.0,10.0,2015,2013.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,764000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,24.0,24.0,1.0,0.0,2.0
21752,1022998.0,150.0,148.0,0.0,149.0,1.0,0.0,0.0,2.0,2.0,0.0,2015,2014.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,150.0,148.0,1.0,0.0,2.0
21763,664408.0,44.0,44.0,0.0,16.0,28.0,0.0,0.0,2.0,1.0,16.0,2016,2014.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,44.0,44.0,1.0,0.0,2.0
21764,259732.0,150.0,119.0,0.0,135.0,15.0,0.0,0.0,2.0,1.0,5.0,2016,2015.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,990000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,150.0,119.0,1.0,0.0,2.0
21765,154538.0,24.0,24.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,2016,2014.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,24.0,24.0,1.0,0.0,2.0
21766,542000.0,80.0,80.0,0.0,26.0,45.0,9.0,0.0,2.0,1.0,28.0,2016,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1270832.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,80.0,80.0,1.0,0.0,1.0
21767,859774.0,129.0,59.0,0.0,93.0,36.0,0.0,0.0,2.0,1.0,12.0,2016,2014.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,129.0,59.0,1.0,0.0,1.0
22460,211418.0,37.0,37.0,0.0,22.0,12.0,3.0,0.0,2.0,1.0,10.0,2008,2007.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3012000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,37.0,37.0,1.0,0.0,2.0
22515,680923.0,45.0,45.0,18.0,27.0,0.0,0.0,0.0,2.0,1.0,18.0,2011,2010.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,4616510.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2558790.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,45.0,45.0,1.0,0.0,2.0
24711,551000.0,58.0,58.0,0.0,58.0,0.0,0.0,0.0,2.0,2.0,0.0,2015,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,58.0,58.0,1.0,0.0,1.0
24712,358000.0,56.0,56.0,0.0,56.0,0.0,0.0,0.0,2.0,2.0,0.0,2015,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,56.0,56.0,1.0,0.0,2.0
24713,565000.0,40.0,40.0,0.0,0.0,40.0,0.0,0.0,2.0,2.0,0.0,2015,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,40.0,40.0,1.0,0.0,2.0
24715,470000.0,34.0,34.0,0.0,0.0,34.0,0.0,0.0,2.0,2.0,0.0,2015,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,34.0,34.0,1.0,0.0,2.0
24716,570000.0,48.0,48.0,0.0,0.0,32.0,16.0,0.0,2.0,2.0,0.0,2015,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,48.0,48.0,1.0,0.0,2.0
24720,570000.0,47.0,37.0,0.0,8.0,24.0,15.0,0.0,2.0,2.0,0.0,2015,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,47.0,37.0,1.0,0.0,2.0
24721,339000.0,48.0,47.0,0.0,48.0,0.0,0.0,0.0,2.0,2.0,0.0,2015,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,48.0,47.0,1.0,0.0,2.0
24722,686000.0,54.0,54.0,0.0,12.0,42.0,0.0,0.0,2.0,2.0,0.0,2015,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,54.0,54.0,1.0,0.0,2.0
24723,402493.0,100.0,100.0,0.0,72.0,23.0,2.0,3.0,2.0,2.0,0.0,2015,2013.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,100.0,100.0,1.0,0.0,2.0
24725,150000.0,30.0,30.0,0.0,4.0,17.0,9.0,0.0,2.0,2.0,0.0,2015,2013.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,30.0,30.0,1.0,0.0,2.0
24726,506000.0,42.0,42.0,0.0,14.0,28.0,0.0,0.0,2.0,2.0,0.0,2015,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,42.0,42.0,1.0,0.0,2.0
24728,392000.0,32.0,0.0,0.0,0.0,22.0,10.0,0.0,2.0,2.0,0.0,2016,2015.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,32.0,32.0,1.0,0.0,2.0
24730,535000.0,48.0,0.0,0.0,24.0,24.0,0.0,0.0,2.0,2.0,0.0,2016,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,48.0,48.0,1.0,0.0,2.0
24736,295529.0,46.0,46.0,0.0,35.0,11.0,0.0,0.0,2.0,2.0,0.0,2016,2013.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,46.0,46.0,1.0,0.0,1.0
24737,296071.0,94.0,94.0,0.0,94.0,0.0,0.0,0.0,2.0,2.0,0.0,2016,2015.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,94.0,94.0,1.0,0.0,1.0
24738,450000.0,30.0,30.0,0.0,0.0,0.0,30.0,0.0,2.0,2.0,0.0,2016,2015.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,30.0,30.0,1.0,0.0,2.0
24739,195800.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,2.0,0.0,2016,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,12.0,12.0,1.0,0.0,1.0
24741,603000.0,49.0,0.0,0.0,22.0,27.0,0.0,0.0,2.0,2.0,0.0,2016,2015.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,49.0,49.0,1.0,0.0,2.0
24742,526000.0,40.0,40.0,0.0,0.0,0.0,36.0,4.0,2.0,2.0,0.0,2016,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,40.0,40.0,1.0,0.0,2.0
24748,50413.0,49.0,0.0,0.0,0.0,49.0,0.0,0.0,2.0,2.0,0.0,2016,2015.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,49.0,49.0,1.0,0.0,2.0
24749,328000.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,2.0,2.0,0.0,2016,2015.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,28.0,28.0,1.0,0.0,2.0
24750,152500.0,48.0,0.0,0.0,48.0,0.0,0.0,0.0,2.0,2.0,0.0,2016,2015.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,48.0,48.0,1.0,0.0,2.0
24751,609000.0,53.0,0.0,0.0,45.0,8.0,0.0,0.0,2.0,2.0,0.0,2016,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,53.0,53.0,1.0,0.0,1.0
24753,620000.0,56.0,0.0,0.0,0.0,14.0,42.0,0.0,2.0,2.0,0.0,2016,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,56.0,56.0,1.0,0.0,2.0
24754,515000.0,33.0,33.0,0.0,7.0,20.0,6.0,0.0,2.0,2.0,0.0,2016,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,33.0,33.0,1.0,0.0,1.0
24755,630000.0,76.0,0.0,0.0,64.0,12.0,0.0,0.0,2.0,2.0,0.0,2016,2015.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,76.0,76.0,1.0,0.0,2.0
24756,258000.0,24.0,0.0,0.0,18.0,6.0,0.0,0.0,2.0,2.0,0.0,2016,2015.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,24.0,24.0,1.0,2.0,2.0
24757,465000.0,40.0,0.0,0.0,10.0,30.0,0.0,0.0,2.0,2.0,0.0,2016,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,40.0,40.0,1.0,0.0,2.0
24760,481000.0,157.0,0.0,12.0,139.0,6.0,0.0,0.0,2.0,2.0,0.0,2016,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,157.0,157.0,1.0,0.0,2.0
24761,264232.0,100.0,100.0,3.0,97.0,0.0,0.0,0.0,2.0,2.0,0.0,2016,2013.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,100.0,100.0,1.0,0.0,2.0
24762,592000.0,59.0,59.0,0.0,55.0,4.0,0.0,0.0,2.0,2.0,0.0,2016,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,59.0,59.0,1.0,0.0,1.0
24764,250000.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,2.0,2.0,0.0,2016,2015.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,20.0,20.0,1.0,0.0,2.0
24766,600000.0,60.0,0.0,0.0,24.0,30.0,6.0,0.0,2.0,2.0,0.0,2016,2015.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,60.0,60.0,1.0,2.0,2.0
24767,619000.0,48.0,0.0,0.0,0.0,24.0,24.0,0.0,2.0,2.0,0.0,2016,2015.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,48.0,48.0,1.0,0.0,2.0
24769,657000.0,60.0,0.0,0.0,25.0,35.0,0.0,0.0,2.0,2.0,0.0,2016,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,60.0,60.0,1.0,0.0,2.0
25669,423377.0,47.0,45.0,0.0,41.0,6.0,0.0,0.0,2.0,1.0,7.0,2015,2013.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,47.0,45.0,1.0,2.0,1.0
25670,349980.0,24.0,23.0,0.0,0.0,0.0,24.0,0.0,2.0,2.0,0.0,2015,2012.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,24.0,23.0,1.0,0.0,2.0
25671,750000.0,40.0,40.0,0.0,0.0,0.0,40.0,0.0,2.0,2.0,0.0,2015,2015.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,40.0,40.0,1.0,2.0,1.0
25672,506900.0,84.0,84.0,0.0,0.0,36.0,48.0,0.0,2.0,1.0,13.0,2015,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,84.0,84.0,1.0,0.0,1.0
25673,111554.0,24.0,23.0,0.0,0.0,8.0,16.0,0.0,2.0,1.0,4.0,2015,2013.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,24.0,23.0,1.0,2.0,2.0
